Site ID;Core ID;Ecosystem;Genus;Tidal.R;Status;Samp year;Compresion;Min.D;Max.D;Weight;DBD;OM;OC;Age;Raw.Age;Raw.Age BP;D.Method;Date Error;Bacon cc;Bacon dr;Bacon dSTD
S.ZM.C;Zm crtl C;Seagrass;Unvegetated Seagrass;Subtidal;Healthy;;0;11;12;;1.695062314;0.72815534;;;;;;;;;
S.ZM.C;Zm crtl C;Seagrass;Unvegetated Seagrass;Subtidal;Healthy;;0;12;13;;1.472183224;0.980392157;;;;;;;;;
S.ZM.C;Zm crtl C;Seagrass;Unvegetated Seagrass;Subtidal;Healthy;;0;13;14;;1.397890194;1.798063624;;;;;;;;;
S.ZM.C;Zm crtl C;Seagrass;Unvegetated Seagrass;Subtidal;Healthy;;0;14;15;;1.178119598;1.307189542;;;;;;;;;
S.ZM.C;Zm crtl C;Seagrass;Unvegetated Seagrass;Subtidal;Healthy;;0;15;16;;1.293133913;1.573033708;;;;;;;;;
S.ZM.C;Zm crtl C;Seagrass;Unvegetated Seagrass;Subtidal;Healthy;;0;16;17;;1.252412628;1.568627451;;;;;;;;;
S.ZM.C;Zm crtl C;Seagrass;Unvegetated Seagrass;Subtidal;Healthy;;0;17;18;;1.637555157;1.242236025;;;;;;;;;
S.ZM.C;Zm crtl C;Seagrass;Unvegetated Seagrass;Subtidal;Healthy;;0;18;19;;1.623877779;1.599147122;;;;;;;;;
S.ZM.C;Zm crtl C;Seagrass;Unvegetated Seagrass;Subtidal;Healthy;;0;19;20;;1.580358849;1.727861771;;;;;;;;;
S.ZM.C;Zm crtl C;Seagrass;Unvegetated Seagrass;Subtidal;Healthy;;0;20;21;;1.501713926;1.762632197;;;;;;;;;
S.ZM.C;Zm crtl C;Seagrass;Unvegetated Seagrass;Subtidal;Healthy;;0;21;22;;1.581602247;1.494023904;;;;;;;;;
Arinaga;AR I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.246181818;2.947184126;;;;;;;;;
Arinaga;AR I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.234181818;2.857984679;;;;;;;;;
Arinaga;AR I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.257454545;2.747252747;;;;;;;;;
Arinaga;AR I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.257818182;2.833188783;;;;;;;;;
Arinaga;AR I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.260727273;2.740121142;;;;;;;;;
Arinaga;AR I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.329090909;2.43502052;;;;;;;;;
Arinaga;AR I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.374909091;2.353874636;;;;;;;;;
Arinaga;AR I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.371272727;1.935826041;;;;;;;;;
Arinaga;AR I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.294181818;2.05113796;;;;;;;;;
Arinaga;AR I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.313090909;2.852395458;;;;;;;;;
Arinaga;AR I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.355272727;2.307485914;;;;;;;;;
Arinaga;AR I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.324;2.3070585;;;;;;;;;
Arinaga;AR I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.216363636;2.511210762;;;;;;;;;
Arinaga;AR I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.263636364;2.589928058;;;;;;;;;
Arinaga;AR I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.355272727;2.844110545;;;;;;;;;
Arinaga;AR B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.334909091;2.397166984;;;;;;;;;
Arinaga;AR B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.255636364;2.606429192;;;;;;;;;
Arinaga;AR B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.185090909;2.761583308;;;;;;;;;
Arinaga;AR B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.229818182;2.631578947;;;;;;;;;
Arinaga;AR B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.277454545;2.476515798;;;;;;;;;
Arinaga;AR B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.070545455;2.717391304;;;;;;;;;
Arinaga;AR B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.076727273;3.208375549;;;;;;;;;
Arinaga;AR B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.094909091;3.287944205;;;;;;;;;
Arinaga;AR B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.137454545;3.260869565;;;;;;;;;
Arinaga;AR B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.023272727;2.914001421;;;;;;;;;
Arinaga;AR B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.132727273;3.017656501;;;;;;;;;
Arinaga;AR B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;0.946909091;3.571428571;;;;;;;;;
Arinaga;AR B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.089090909;3.572621035;;;;;;;;;
Arinaga;AR B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.245818182;2.772913018;;;;;;;;;
Arinaga;AR B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.239636364;2.933411558;;;;;;;;;
Arinaga;AR E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.140727273;2.932738285;;;;;;;;;
Arinaga;AR E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.151272727;2.874289324;;;;;;;;;
Arinaga;AR E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.061090909;2.87868403;;;;;;;;;
Arinaga;AR E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.039272727;3.289013296;;;;;;;;;
Arinaga;AR E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.024727273;2.803406671;;;;;;;;;
Arinaga;AR E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.026545455;3.861140631;;;;;;;;;
Arinaga;AR E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.292363636;2.898142938;;;;;;;;;
Arinaga;AR E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.179272727;2.744372495;;;;;;;;;
Arinaga;AR E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.284363636;2.661381653;;;;;;;;;
Arinaga;AR E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.262181818;2.592912705;;;;;;;;;
Arinaga;AR E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.137090909;2.590342181;;;;;;;;;
Arinaga;AR E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.146545455;2.600697748;;;;;;;;;
Arinaga;AR E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.158545455;2.60514752;;;;;;;;;
Arinaga;AR E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.111272727;2.715968586;;;;;;;;;
Arinaga;AR E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.229818182;2.276759314;;;;;;;;;
Castillo del Romeral;CR I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.799272727;0.505254648;;;;;;;;;
Castillo del Romeral;CR I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.959272727;0.779510022;;;;;;;;;
Castillo del Romeral;CR I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.948363636;0.7652109;;;;;;;;;
Castillo del Romeral;CR I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.943636364;0.879326473;;;;;;;;;
Castillo del Romeral;CR I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.968;0.7390983;;;;;;;;;
Castillo del Romeral;CR I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.921818182;0.983916746;;;;;;;;;
Castillo del Romeral;CR I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.900727273;0.97570308;;;;;;;;;
Castillo del Romeral;CR I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;2.108727273;1.051905501;;;;;;;;;
Castillo del Romeral;CR I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.909818182;1.104341203;;;;;;;;;
Castillo del Romeral;CR I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.984;0.916422287;;;;;;;;;
Castillo del Romeral;CR I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.660727273;0.853952266;;;;;;;;;
Castillo del Romeral;CR I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.610545455;1.44502145;;;;;;;;;
Castillo del Romeral;CR I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.969454545;0.79394387;;;;;;;;;
Castillo del Romeral;CR I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.876363636;1.531007752;;;;;;;;;
Castillo del Romeral;CR I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;2.056363636;1.308576481;;;;;;;;;
Castillo del Romeral;CR B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.685090909;1.29477773;;;;;;;;;
Castillo del Romeral;CR B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.695272727;1.48005148;;;;;;;;;
Castillo del Romeral;CR B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.557454545;1.751109036;;;;;;;;;
Castillo del Romeral;CR B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.776727273;1.575931232;;;;;;;;;
Castillo del Romeral;CR B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.714181818;1.315231226;;;;;;;;;
Castillo del Romeral;CR B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.929454545;0.998869205;;;;;;;;;
Castillo del Romeral;CR B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.804727273;1.148498892;;;;;;;;;
Castillo del Romeral;CR B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.771272727;1.149661261;;;;;;;;;
Castillo del Romeral;CR B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.908727273;1.009716136;;;;;;;;;
Castillo del Romeral;CR B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.968727273;0.886590321;;;;;;;;;
Castillo del Romeral;CR B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.58;1.542002301;;;;;;;;;
Castillo del Romeral;CR B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.816363636;1.221221221;;;;;;;;;
Castillo del Romeral;CR B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.904727273;0.897289042;;;;;;;;;
Castillo del Romeral;CR B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.795272727;1.27607859;;;;;;;;;
Castillo del Romeral;CR B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;2.084;0.907346013;;;;;;;;;
Castillo del Romeral;CR E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.928363636;1.018291533;;;;;;;;;
Castillo del Romeral;CR E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.867636364;0.934579439;;;;;;;;;
Castillo del Romeral;CR E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.979272727;0.845122175;;;;;;;;;
Castillo del Romeral;CR E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.566545455;1.323119777;;;;;;;;;
Castillo del Romeral;CR E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.845818182;0.886524823;;;;;;;;;
Castillo del Romeral;CR E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;2.094181818;0.694565029;;;;;;;;;
Castillo del Romeral;CR E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.929818182;0.866779725;;;;;;;;;
Castillo del Romeral;CR E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.865818182;0.974468914;;;;;;;;;
Castillo del Romeral;CR E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.894909091;0.959508732;;;;;;;;;
Castillo del Romeral;CR E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.774181818;1.270752203;;;;;;;;;
Castillo del Romeral;CR E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;;;;;;;;;;;
Castillo del Romeral;CR E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.844;1.222638533;;;;;;;;;
Castillo del Romeral;CR E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.837090909;1.385589865;;;;;;;;;
Castillo del Romeral;CR E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.904363636;1.37483292;;;;;;;;;
Castillo del Romeral;CR E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.981454545;0.972655533;;;;;;;;;
El Pajar;PA I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.384545455;1.980302035;;;;;;;;;
El Pajar;PA I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.669563636;1.073769956;;;;;;;;;
El Pajar;PA I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.532690909;1.103229021;;;;;;;;;
El Pajar;PA I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.424;1.6113381;;;;;;;;;
El Pajar;PA I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.458036364;1.409118117;;;;;;;;;
El Pajar;PA I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.511236364;1.527948218;;;;;;;;;
El Pajar;PA I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.602036364;0.839840203;;;;;;;;;
El Pajar;PA I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.514036364;1.650014411;;;;;;;;;
El Pajar;PA I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.480509091;0.682811809;;;;;;;;;
El Pajar;PA I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.415854545;0.428908979;;;;;;;;;
El Pajar;PA I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.6528;0.917451377;;;;;;;;;
El Pajar;PA I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.560472727;1.225735791;;;;;;;;;
El Pajar;PA I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.527381818;1.937956813;;;;;;;;;
El Pajar;PA I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.497927273;0.864224504;;;;;;;;;
El Pajar;PA I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.554654545;0.346174537;;;;;;;;;
El Pajar;PA B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.534109091;0.929174173;;;;;;;;;
El Pajar;PA B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.449236364;1.545641592;;;;;;;;;
El Pajar;PA B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.465454545;1.481389578;;;;;;;;;
El Pajar;PA B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.577054545;1.305079665;;;;;;;;;
El Pajar;PA B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.584036364;0.84479236;;;;;;;;;
El Pajar;PA B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.482618182;1.665358579;;;;;;;;;
El Pajar;PA B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.455963636;1.461075451;;;;;;;;;
El Pajar;PA B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.522436364;1.640910502;;;;;;;;;
El Pajar;PA B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.611672727;0.586629363;;;;;;;;;
El Pajar;PA B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.544181818;0.605204286;;;;;;;;;
El Pajar;PA B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.707672727;1.075360405;;;;;;;;;
El Pajar;PA B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.597381818;1.049444546;;;;;;;;;
El Pajar;PA B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.676545455;0.698405813;;;;;;;;;
El Pajar;PA B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.598109091;;;;;;;;;;
El Pajar;PA B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.680618182;0.454378259;;;;;;;;;
El Pajar;PA E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.574545455;0.658198614;;;;;;;;;
El Pajar;PA E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.5472;0.977719282;;;;;;;;;
El Pajar;PA E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.626509091;0.916631268;;;;;;;;;
El Pajar;PA E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.611163636;1.020154829;;;;;;;;;
El Pajar;PA E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.732618182;0.91296409;;;;;;;;;
El Pajar;PA E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.550981818;0.15005158;;;;;;;;;
El Pajar;PA E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.620181818;0.873078218;;;;;;;;;
El Pajar;PA E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.526981818;0.895408649;;;;;;;;;
El Pajar;PA E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.558472727;0.28699426;;;;;;;;;
El Pajar;PA E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.735272727;0.220033529;;;;;;;;;
El Pajar;PA E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;;;;;;;;;;;
El Pajar;PA E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.446145455;1.294978501;;;;;;;;;
El Pajar;PA E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.558254545;0.627741996;;;;;;;;;
El Pajar;PA E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.540290909;0.750743661;;;;;;;;;
El Pajar;PA E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.634909091;0.629448399;;;;;;;;;
Gando;GA I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.834181818;1.625693894;;;;;;;;;
Gando;GA I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.910545455;1.484583175;;;;;;;;;
Gando;GA I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.788;1.688021151;;;;;;;;;
Gando;GA I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.747636364;1.768622555;;;;;;;;;
Gando;GA I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.758545455;1.88172043;;;;;;;;;
Gando;GA I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.760363636;1.239413344;;;;;;;;;
Gando;GA I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.804363636;1.330108827;;;;;;;;;
Gando;GA I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.767636364;1.296029624;;;;;;;;;
Gando;GA I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.777818182;1.39087748;;;;;;;;;
Gando;GA I-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.86;1.505376344;;;;;;;;;
Gando;GA I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;;;;;;;;;;;
Gando;GA I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.785818182;2.4842191;;;;;;;;;
Gando;GA I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.832363636;1.865449494;;;;;;;;;
Gando;GA I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.794545455;2.310030395;;;;;;;;;
Gando;GA I-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.913090909;2.223911804;;;;;;;;;
Gando;GA B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;;;;;;;;;;;
Gando;GA B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.805818182;1.610954491;;;;;;;;;
Gando;GA B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.946181818;1.326606876;;;;;;;;;
Gando;GA B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.796727273;1.517911354;;;;;;;;;
Gando;GA B-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.822181818;1.975653562;;;;;;;;;
Gando;GA B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.736727273;1.612227806;;;;;;;;;
Gando;GA B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;1.842909091;1.322020521;;;;;;;;;
Gando;GA B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.964727273;1.129002406;;;;;;;;;
Gando;GA B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;2.014909091;1.118931601;;;;;;;;;
Gando;GA B-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.996;1.275277828;;;;;;;;;
Gando;GA B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;;;;;;;;;;;
Gando;GA B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;2.086181818;3.242112602;;;;;;;;;
Gando;GA B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;1.933818182;2.23768334;;;;;;;;;
Gando;GA B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.884;2.277552596;;;;;;;;;
Gando;GA B-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;1.961818182;2.835959222;;;;;;;;;
Gando;GA E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;;;;;;;;;;;
Gando;GA E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;2.014909091;1.62425555;;;;;;;;;
Gando;GA E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;2.048727273;1.277955272;;;;;;;;;
Gando;GA E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;2.013454545;1.372584432;;;;;;;;;
Gando;GA E-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;2.004;1.143168209;;;;;;;;;
Gando;GA E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;;;;;;;;;;;
Gando;GA E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;2.121818182;2.05655527;;;;;;;;;
Gando;GA E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;2.061454545;1.605221379;;;;;;;;;
Gando;GA E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;2.071636364;1.68509742;;;;;;;;;
Gando;GA E-R2;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;2.045090909;1.600284495;;;;;;;;;
Gando;GA E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;;;;;;;;;;;
Gando;GA E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;10;15;;2.038181818;1.819803747;;;;;;;;;
Gando;GA E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;15;20;;2.039272727;1.836661912;;;;;;;;;
Gando;GA E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;20;25;;1.982909091;1.778837337;;;;;;;;;
Gando;GA E-R3;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;25;30;;2.036;1.875334881;;;;;;;;;
Playa del Cabron;CAB I-R1;Seagrass;Cymodocea nodosa;Subtidal;Healthy;2018;0;0;10;;1.592181818;1.722050931;;;;;;;;;
